task	model	cond	replica	prog_cc	solution_cc	solution_human_comp	Short name	EvalPlus Leaderboard position	Parameters (B)	Size (GB)	Licence	n_tests	n_TP	n_TN	n_FP	n_FN	n_Error	n_Pass	n_Fail	n_tests_manual	n_TP_manual	n_TN_manual	n_FP_manual	n_FN_manual	n_Error_manual	n_Pass_manual	n_Fail_manual	n_tests_auto	n_TP_auto	n_TN_auto	n_FP_auto	n_FN_auto	n_Error_auto	n_Pass_auto	n_Fail_auto	p_Pass	p_Fail	p_TP	p_TN	p_FP	p_FN	p_Error	p_Pass_manual	p_Fail_manual	p_TP_manual	p_TN_manual	p_FP_manual	p_FN_manual	p_Error_manual	p_Pass_auto	p_Fail_auto	p_TP_auto	p_TN_auto	p_FP_auto	p_FN_auto	p_Error_auto
HE160	gemini-2.0-flash-exp	pre	4	8	4	Q	Gemini2.0				proprietary	16	5	11	0	0	0	16	0	14	5	9	0	0	0	14	0	2	0	2	0	0	0	2	0	1	0	0.3125	0.6875	0	0	0	1	0	0.357142857142857	0.642857142857143	0	0	0	1	0	0	1	0	0	0
HE160	gemini-2.0-flash-exp	pre	5	8	4	Q	Gemini2.0				proprietary	16	5	11	0	0	0	16	0	14	5	9	0	0	0	14	0	2	0	2	0	0	0	2	0	1	0	0.3125	0.6875	0	0	0	1	0	0.357142857142857	0.642857142857143	0	0	0	1	0	0	1	0	0	0
HE160	gemini-2.0-flash-exp	pre	6	8	4	Q	Gemini2.0				proprietary	16	5	11	0	0	0	16	0	14	5	9	0	0	0	14	0	2	0	2	0	0	0	2	0	1	0	0.3125	0.6875	0	0	0	1	0	0.357142857142857	0.642857142857143	0	0	0	1	0	0	1	0	0	0
HE160	gemini-2.0-flash-exp	pre	7	8	4	Q	Gemini2.0				proprietary	16	5	11	0	0	0	16	0	14	5	9	0	0	0	14	0	2	0	2	0	0	0	2	0	1	0	0.3125	0.6875	0	0	0	1	0	0.357142857142857	0.642857142857143	0	0	0	1	0	0	1	0	0	0
HE160	gemini-2.0-flash-exp	pre	8	8	4	Q	Gemini2.0				proprietary	16	5	11	0	0	0	16	0	14	5	9	0	0	0	14	0	2	0	2	0	0	0	2	0	1	0	0.3125	0.6875	0	0	0	1	0	0.357142857142857	0.642857142857143	0	0	0	1	0	0	1	0	0	0
HE160	gemini-2.0-flash-exp	pre	9	8	4	Q	Gemini2.0				proprietary	16	5	11	0	0	0	16	0	14	5	9	0	0	0	14	0	2	0	2	0	0	0	2	0	1	0	0.3125	0.6875	0	0	0	1	0	0.357142857142857	0.642857142857143	0	0	0	1	0	0	1	0	0	0
HE160	gemini-2.0-flash-exp	pre	10	8	4	Q	Gemini2.0				proprietary	16	5	11	0	0	0	16	0	14	5	9	0	0	0	14	0	2	0	2	0	0	0	2	0	1	0	0.3125	0.6875	0	0	0	1	0	0.357142857142857	0.642857142857143	0	0	0	1	0	0	1	0	0	0
HE160	gemini-2.0-flash-exp	post	1	8	8	NQ	Gemini2.0				proprietary	17	3	0	0	3	11	3	14	15	3	0	0	3	9	3	12	0	0	0	0	0	0	0	0	0.176470588235294	0.823529411764706	0.176470588235294	0	0	0.176470588235294	0.647058823529412	0.2	0.8	0.2	0	0	0.2	0.6							
HE160	gemini-2.0-flash-exp	post	2	8	8	NQ	Gemini2.0				proprietary	17	6	4	0	7	0	10	7	15	6	2	0	7	0	8	7	0	0	0	0	0	0	0	0	0.588235294117647	0.411764705882353	0.352941176470588	0.235294117647059	0	0.411764705882353	0	0.533333333333333	0.466666666666667	0.4	0.133333333333333	0	0.466666666666667	0							
HE160	gemini-2.0-flash-exp	post	3	8	8	NQ	Gemini2.0				proprietary	17	6	4	0	7	0	10	7	15	6	2	0	7	0	8	7	0	0	0	0	0	0	0	0	0.588235294117647	0.411764705882353	0.352941176470588	0.235294117647059	0	0.411764705882353	0	0.533333333333333	0.466666666666667	0.4	0.133333333333333	0	0.466666666666667	0							
HE160	gemini-2.0-flash-exp	post	4	8	8	NQ	Gemini2.0				proprietary	17	0	0	0	0	17	0	17	15	0	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE160	gemini-2.0-flash-exp	post	5	8	8	NQ	Gemini2.0				proprietary	17	3	0	0	3	11	3	14	15	3	0	0	3	9	3	12	0	0	0	0	0	0	0	0	0.176470588235294	0.823529411764706	0.176470588235294	0	0	0.176470588235294	0.647058823529412	0.2	0.8	0.2	0	0	0.2	0.6							
HE160	gemini-2.0-flash-exp	post	6	8	8	NQ	Gemini2.0				proprietary	17	6	4	0	7	0	10	7	15	6	2	0	7	0	8	7	0	0	0	0	0	0	0	0	0.588235294117647	0.411764705882353	0.352941176470588	0.235294117647059	0	0.411764705882353	0	0.533333333333333	0.466666666666667	0.4	0.133333333333333	0	0.466666666666667	0							
HE160	gemini-2.0-flash-exp	post	7	8	8	NQ	Gemini2.0				proprietary	17	3	1	3	9	1	4	13	15	3	0	2	9	1	3	12	0	0	0	0	0	0	0	0	0.235294117647059	0.764705882352941	0.176470588235294	0.0588235294117647	0.176470588235294	0.529411764705882	0.0588235294117647	0.2	0.8	0.2	0	0.133333333333333	0.6	0.0666666666666667							
HE160	gemini-2.0-flash-exp	post	8	8	8	NQ	Gemini2.0				proprietary	17	0	0	0	0	17	0	17	15	0	0	0	0	15	0	15	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1							
HE160	gemini-2.0-flash-exp	post	9	8	8	NQ	Gemini2.0				proprietary	17	13	4	0	0	0	17	0	15	13	2	0	0	0	15	0	0	0	0	0	0	0	0	0	1	0	0.764705882352941	0.235294117647059	0	0	0	1	0	0.866666666666667	0.133333333333333	0	0	0							
HE160	gemini-2.0-flash-exp	post	10	8	8	NQ	Gemini2.0				proprietary	17	6	4	0	7	0	10	7	15	6	2	0	7	0	8	7	0	0	0	0	0	0	0	0	0.588235294117647	0.411764705882353	0.352941176470588	0.235294117647059	0	0.411764705882353	0	0.533333333333333	0.466666666666667	0.4	0.133333333333333	0	0.466666666666667	0							
HE161	gemini-2.0-flash-exp	post	1	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	2	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	3	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	4	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	5	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	6	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	7	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	8	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	9	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE161	gemini-2.0-flash-exp	post	10	5	6	QQ	Gemini2.0				proprietary	13	8	5	0	0	0	13	0	10	8	2	0	0	0	10	0	0	0	0	0	0	0	0	0	1	0	0.615384615384615	0.384615384615385	0	0	0	1	0	0.8	0.2	0	0	0							
HE20	gemini-2.0-flash-exp	pre	1	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	2	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	3	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	4	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	5	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	6	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	7	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	8	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	9	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	pre	10	5	2	S	Gemini2.0				proprietary	29	17	12	0	0	0	29	0	6	3	3	0	0	0	6	0	23	14	9	0	0	0	23	0	1	0	0.586206896551724	0.413793103448276	0	0	0	1	0	0.5	0.5	0	0	0	1	0	0.608695652173913	0.391304347826087	0	0	0
HE20	gemini-2.0-flash-exp	post	1	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	2	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	3	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	4	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	5	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	6	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	7	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	8	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	9	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE20	gemini-2.0-flash-exp	post	10	5	3	QQ	Gemini2.0				proprietary	28	23	5	0	0	0	28	0	11	9	2	0	0	0	11	0	14	14	0	0	0	0	14	0	1	0	0.821428571428571	0.178571428571429	0	0	0	1	0	0.818181818181818	0.181818181818182	0	0	0	1	0	1	0	0	0	0
HE21	gemini-2.0-flash-exp	post	1	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	2	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	3	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	4	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	5	6	6	NQ	Gemini2.0				proprietary	59	52	6	0	1	0	58	1	17	15	2	0	0	0	17	0	38	37	0	0	1	0	37	1	0.983050847457627	0.0169491525423729	0.88135593220339	0.101694915254237	0	0.0169491525423729	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.973684210526316	0.0263157894736842	0.973684210526316	0	0	0.0263157894736842	0
HE21	gemini-2.0-flash-exp	post	6	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	7	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	8	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	9	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE21	gemini-2.0-flash-exp	post	10	6	6	NQ	Gemini2.0				proprietary	59	51	6	0	2	0	57	2	17	15	2	0	0	0	17	0	38	36	0	0	2	0	36	2	0.966101694915254	0.0338983050847458	0.864406779661017	0.101694915254237	0	0.0338983050847458	0	1	0	0.882352941176471	0.117647058823529	0	0	0	0.947368421052632	0.0526315789473684	0.947368421052632	0	0	0.0526315789473684	0
HE24	gemini-2.0-flash-exp	pre	1	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	2	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	3	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	4	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	5	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	6	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	7	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	8	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	9	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	pre	10	3	1	S	Gemini2.0				proprietary	31	25	4	2	0	0	29	2	8	4	3	1	0	0	7	1	23	21	1	1	0	0	22	1	0.935483870967742	0.0645161290322581	0.806451612903226	0.129032258064516	0.0645161290322581	0	0	0.875	0.125	0.5	0.375	0.125	0	0	0.956521739130435	0.0434782608695652	0.91304347826087	0.0434782608695652	0.0434782608695652	0	0
HE24	gemini-2.0-flash-exp	post	1	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	2	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	3	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	4	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	5	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	6	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	7	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	8	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	9	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE24	gemini-2.0-flash-exp	post	10	3	2	Q	Gemini2.0				proprietary	35	29	6	0	0	0	35	0	12	8	4	0	0	0	12	0	21	21	0	0	0	0	21	0	1	0	0.828571428571429	0.171428571428571	0	0	0	1	0	0.666666666666667	0.333333333333333	0	0	0	1	0	1	0	0	0	0
HE30	gemini-2.0-flash-exp	post	1	6	5	Q	Gemini2.0				proprietary	14	10	4	0	0	0	14	0	11	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.909090909090909	0.0909090909090909	0	0	0							
HE30	gemini-2.0-flash-exp	post	2	6	5	Q	Gemini2.0				proprietary	14	10	4	0	0	0	14	0	11	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.909090909090909	0.0909090909090909	0	0	0							
HE30	gemini-2.0-flash-exp	post	3	6	5	Q	Gemini2.0				proprietary	14	10	4	0	0	0	14	0	11	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.909090909090909	0.0909090909090909	0	0	0							
HE30	gemini-2.0-flash-exp	post	4	6	5	Q	Gemini2.0				proprietary	14	10	4	0	0	0	14	0	11	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.909090909090909	0.0909090909090909	0	0	0							
HE30	gemini-2.0-flash-exp	post	5	6	5	Q	Gemini2.0				proprietary	14	10	4	0	0	0	14	0	11	10	1	0	0	0	11	0	0	0	0	0	0	0	0	0	1	0	0.714285714285714	0.285714285714286	0	0	0	1	0	0.909090909090909	0.0909090909090909	0	0	0							
